"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Reverse Fly (Machine)";"1";"30.0";"12";"";"";"";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Reverse Fly (Machine)";"2";"30.0";"12";"";"";"";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Reverse Fly (Machine)";"3";"30.0";"6";"";"";"";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Running (Treadmill)";"1";"";"";"";"1000.0";"9.0";"";""
"102";"2026-01-27 13:45:51";"Midday Workout";"5904";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Running (Treadmill)";"1";"";"";"";"700.0";"9.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"2";"7.5";"10";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"4";"10.0";"7";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"5";"10.0";"7";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"2";"5.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"3";"5.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"4";"5.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"5";"5.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Reverse Fly (Machine)";"1";"30.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Reverse Fly (Machine)";"2";"30.0";"12";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Reverse Fly (Machine)";"3";"30.0";"6";"";"";"";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Running (Treadmill)";"1";"";"";"";"600.0";"7.0";"";""
"103";"2026-01-29 13:43:25";"Midday Workout";"3945";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Running (Treadmill)";"1";"";"";"";"900.0";"10.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"1";"20.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"2";"40.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"3";"60.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"4";"80.0";"9";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"5";"80.0";"6";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Squat (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Lying Leg Curl (Machine)";"1";"15.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Lying Leg Curl (Machine)";"2";"25.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Lying Leg Curl (Machine)";"3";"35.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"1";"20.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"2";"25.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"3";"30.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"4";"35.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Seated Calf Raise (Plate Loaded)";"1";"25.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Seated Calf Raise (Plate Loaded)";"2";"40.0";"12";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Seated Calf Raise (Plate Loaded)";"3";"40.0";"8";"";"";"";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Running (Treadmill)";"1";"";"";"";"350.0";"5.0";"";""
"104";"2026-01-30 13:41:55";"Midday Workout";"4439";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Running (Treadmill)";"1";"";"";"";"900.0";"10.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"1";"20.0";"15";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"2";"30.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"3";"40.0";"10";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"4";"40.0";"8";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"5";"40.0";"8";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"1";"30.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"2";"30.0";"6";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"3";"25.0";"10";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"4";"30.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"5";"30.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Reverse Fly (Machine)";"1";"25.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Reverse Fly (Machine)";"2";"30.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Reverse Fly (Machine)";"3";"30.0";"10";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Preacher Curl (Machine)";"1";"20.0";"12";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Preacher Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Preacher Curl (Machine)";"2";"25.0";"10";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Preacher Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Preacher Curl (Machine)";"3";"25.0";"6";"";"";"";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Preacher Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Running (Treadmill)";"1";"";"";"";"600.0";"7.0";"";""
"105";"2026-01-31 13:35:27";"Midday Workout";"4695";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Running (Treadmill)";"1";"";"";"";"700.0";"8.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"1";"20.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"2";"30.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"3";"30.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"4";"35.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"5";"45.0";"10";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Lat Pulldown (Cable)";"1";"30.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Lat Pulldown (Cable)";"2";"30.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Lat Pulldown (Cable)";"3";"40.0";"8";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Reverse Fly (Machine)";"1";"25.0";"12";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Reverse Fly (Machine)";"2";"35.0";"10";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Reverse Fly (Machine)";"3";"35.0";"10";"";"";"";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Reverse Fly (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Running (Treadmill)";"1";"";"";"";"400.0";"7.0";"";""
"106";"2026-02-02 13:48:35";"Midday Workout";"3467";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Running (Treadmill)";"1";"";"";"";"700.0";"8.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"1";"3.0";"20";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"2";"5.0";"12";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"3";"5.0";"15";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"4";"5.0";"15";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"5";"5.0";"13";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Seated Overhead Press (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Seated Overhead Press (Dumbbell)";"2";"7.5";"8";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Seated Overhead Press (Dumbbell)";"3";"7.5";"12";"";"";"";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Running (Treadmill)";"1";"";"";"";"300.0";"5.0";"";""
"107";"2026-02-03 13:40:23";"Midday Workout";"2854";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Running (Treadmill)";"1";"";"";"";"650.0";"8.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"1";"100.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"2";"140.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"3";"140.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"4";"140.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Lying Leg Curl (Machine)";"1";"20.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Lying Leg Curl (Machine)";"2";"30.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"90.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Lying Leg Curl (Machine)";"3";"40.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"90.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Extension (Machine)";"1";"25.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Extension (Machine)";"2";"35.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"75.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Extension (Machine)";"3";"45.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"75.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Seated Calf Raise (Plate Loaded)";"1";"25.0";"12";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Seated Calf Raise (Plate Loaded)";"2";"32.5";"8";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Seated Calf Raise (Plate Loaded)";"3";"38.5";"6";"";"";"";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Running (Treadmill)";"1";"";"";"";"400.0";"6.0";"";""
"108";"2026-02-04 13:42:11";"Midday Workout";"4715";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"109";"2026-02-05 14:25:43";"Afternoon Workout";"1518";"Running (Treadmill)";"1";"";"";"";"2400.0";"30.0";"";""
"109";"2026-02-05 14:25:43";"Afternoon Workout";"1518";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Running (Treadmill)";"1";"";"";"";"800.0";"10.0";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Seated Row (Cable)";"1";"25.0";"12";"";"";"";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Seated Row (Cable)";"2";"35.0";"12";"";"";"";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Seated Row (Cable)";"3";"35.0";"12";"";"";"";"";""
"110";"2026-02-07 13:58:03";"Midday Workout";"3689";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
